Paradigm order,Pseudoword,Concatenate,pronunciation,PG_default_PG.mean,PG_default_PG.median,PG_default_PG.max,PG_default_PG.min,PG_default_PG.sd,PG_default_GP.mean,PG_default_GP.median,PG_default_GP.max,PG_default_GP.min,PG_default_GP.sd,PG_default_PG_freq.mean,PG_default_PG_freq.median,PG_default_PG_freq.max,PG_default_PG_freq.min,PG_default_PG_freq.sd,PG_default_P_freq.mean,PG_default_P_freq.median,PG_default_P_freq.max,PG_default_P_freq.min,PG_default_P_freq.sd,PG_default_G_freq.mean,PG_default_G_freq.median,PG_default_G_freq.max,PG_default_G_freq.min,PG_default_G_freq.sd,PG_noposition_PG.mean,PG_noposition_PG.median,PG_noposition_PG.max,PG_noposition_PG.min,PG_noposition_PG.sd,PG_noposition_GP.mean,PG_noposition_GP.median,PG_noposition_GP.max,PG_noposition_GP.min,PG_noposition_GP.sd,PG_noposition_PG_freq.mean,PG_noposition_PG_freq.median,PG_noposition_PG_freq.max,PG_noposition_PG_freq.min,PG_noposition_PG_freq.sd,PG_noposition_P_freq.mean,PG_noposition_P_freq.median,PG_noposition_P_freq.max,PG_noposition_P_freq.min,PG_noposition_P_freq.sd,PG_noposition_G_freq.mean,PG_noposition_G_freq.median,PG_noposition_G_freq.max,PG_noposition_G_freq.min,PG_noposition_G_freq.sd,PG_freq_PG.mean,PG_freq_PG.median,PG_freq_PG.max,PG_freq_PG.min,PG_freq_PG.sd,PG_freq_GP.mean,PG_freq_GP.median,PG_freq_GP.max,PG_freq_GP.min,PG_freq_GP.sd,PG_freq_PG_freq.mean,PG_freq_PG_freq.median,PG_freq_PG_freq.max,PG_freq_PG_freq.min,PG_freq_PG_freq.sd,PG_freq_P_freq.mean,PG_freq_P_freq.median,PG_freq_P_freq.max,PG_freq_P_freq.min,PG_freq_P_freq.sd,PG_freq_G_freq.mean,PG_freq_G_freq.median,PG_freq_G_freq.max,PG_freq_G_freq.min,PG_freq_G_freq.sd,PG_freq_noposition_PG.mean,PG_freq_noposition_PG.median,PG_freq_noposition_PG.max,PG_freq_noposition_PG.min,PG_freq_noposition_PG.sd,PG_freq_noposition_GP.mean,PG_freq_noposition_GP.median,PG_freq_noposition_GP.max,PG_freq_noposition_GP.min,PG_freq_noposition_GP.sd,PG_freq_noposition_PG_freq.mean,PG_freq_noposition_PG_freq.median,PG_freq_noposition_PG_freq.max,PG_freq_noposition_PG_freq.min,PG_freq_noposition_PG_freq.sd,PG_freq_noposition_P_freq.mean,PG_freq_noposition_P_freq.median,PG_freq_noposition_P_freq.max,PG_freq_noposition_P_freq.min,PG_freq_noposition_P_freq.sd,PG_freq_noposition_G_freq.mean,PG_freq_noposition_G_freq.median,PG_freq_noposition_G_freq.max,PG_freq_noposition_G_freq.min,PG_freq_noposition_G_freq.sd,OR_default_PG.mean,OR_default_PG.median,OR_default_PG.max,OR_default_PG.min,OR_default_PG.sd,OR_default_GP.mean,OR_default_GP.median,OR_default_GP.max,OR_default_GP.min,OR_default_GP.sd,OR_default_PG_freq.mean,OR_default_PG_freq.median,OR_default_PG_freq.max,OR_default_PG_freq.min,OR_default_PG_freq.sd,OR_default_P_freq.mean,OR_default_P_freq.median,OR_default_P_freq.max,OR_default_P_freq.min,OR_default_P_freq.sd,OR_default_G_freq.mean,OR_default_G_freq.median,OR_default_G_freq.max,OR_default_G_freq.min,OR_default_G_freq.sd,OR_noposition_PG.mean,OR_noposition_PG.median,OR_noposition_PG.max,OR_noposition_PG.min,OR_noposition_PG.sd,OR_noposition_GP.mean,OR_noposition_GP.median,OR_noposition_GP.max,OR_noposition_GP.min,OR_noposition_GP.sd,OR_noposition_PG_freq.mean,OR_noposition_PG_freq.median,OR_noposition_PG_freq.max,OR_noposition_PG_freq.min,OR_noposition_PG_freq.sd,OR_noposition_P_freq.mean,OR_noposition_P_freq.median,OR_noposition_P_freq.max,OR_noposition_P_freq.min,OR_noposition_P_freq.sd,OR_noposition_G_freq.mean,OR_noposition_G_freq.median,OR_noposition_G_freq.max,OR_noposition_G_freq.min,OR_noposition_G_freq.sd,OR_freq_PG.mean,OR_freq_PG.median,OR_freq_PG.max,OR_freq_PG.min,OR_freq_PG.sd,OR_freq_GP.mean,OR_freq_GP.median,OR_freq_GP.max,OR_freq_GP.min,OR_freq_GP.sd,OR_freq_PG_freq.mean,OR_freq_PG_freq.median,OR_freq_PG_freq.max,OR_freq_PG_freq.min,OR_freq_PG_freq.sd,OR_freq_P_freq.mean,OR_freq_P_freq.median,OR_freq_P_freq.max,OR_freq_P_freq.min,OR_freq_P_freq.sd,OR_freq_G_freq.mean,OR_freq_G_freq.median,OR_freq_G_freq.max,OR_freq_G_freq.min,OR_freq_G_freq.sd,OR_freq_noposition_PG.mean,OR_freq_noposition_PG.median,OR_freq_noposition_PG.max,OR_freq_noposition_PG.min,OR_freq_noposition_PG.sd,OR_freq_noposition_GP.mean,OR_freq_noposition_GP.median,OR_freq_noposition_GP.max,OR_freq_noposition_GP.min,OR_freq_noposition_GP.sd,OR_freq_noposition_PG_freq.mean,OR_freq_noposition_PG_freq.median,OR_freq_noposition_PG_freq.max,OR_freq_noposition_PG_freq.min,OR_freq_noposition_PG_freq.sd,OR_freq_noposition_P_freq.mean,OR_freq_noposition_P_freq.median,OR_freq_noposition_P_freq.max,OR_freq_noposition_P_freq.min,OR_freq_noposition_P_freq.sd,OR_freq_noposition_G_freq.mean,OR_freq_noposition_G_freq.median,OR_freq_noposition_G_freq.max,OR_freq_noposition_G_freq.min,OR_freq_noposition_G_freq.sd,ONC_default_PG.mean,ONC_default_PG.median,ONC_default_PG.max,ONC_default_PG.min,ONC_default_PG.sd,ONC_default_GP.mean,ONC_default_GP.median,ONC_default_GP.max,ONC_default_GP.min,ONC_default_GP.sd,ONC_default_PG_freq.mean,ONC_default_PG_freq.median,ONC_default_PG_freq.max,ONC_default_PG_freq.min,ONC_default_PG_freq.sd,ONC_default_P_freq.mean,ONC_default_P_freq.median,ONC_default_P_freq.max,ONC_default_P_freq.min,ONC_default_P_freq.sd,ONC_default_G_freq.mean,ONC_default_G_freq.median,ONC_default_G_freq.max,ONC_default_G_freq.min,ONC_default_G_freq.sd,ONC_noposition_PG.mean,ONC_noposition_PG.median,ONC_noposition_PG.max,ONC_noposition_PG.min,ONC_noposition_PG.sd,ONC_noposition_GP.mean,ONC_noposition_GP.median,ONC_noposition_GP.max,ONC_noposition_GP.min,ONC_noposition_GP.sd,ONC_noposition_PG_freq.mean,ONC_noposition_PG_freq.median,ONC_noposition_PG_freq.max,ONC_noposition_PG_freq.min,ONC_noposition_PG_freq.sd,ONC_noposition_P_freq.mean,ONC_noposition_P_freq.median,ONC_noposition_P_freq.max,ONC_noposition_P_freq.min,ONC_noposition_P_freq.sd,ONC_noposition_G_freq.mean,ONC_noposition_G_freq.median,ONC_noposition_G_freq.max,ONC_noposition_G_freq.min,ONC_noposition_G_freq.sd,ONC_freq_PG.mean,ONC_freq_PG.median,ONC_freq_PG.max,ONC_freq_PG.min,ONC_freq_PG.sd,ONC_freq_GP.mean,ONC_freq_GP.median,ONC_freq_GP.max,ONC_freq_GP.min,ONC_freq_GP.sd,ONC_freq_PG_freq.mean,ONC_freq_PG_freq.median,ONC_freq_PG_freq.max,ONC_freq_PG_freq.min,ONC_freq_PG_freq.sd,ONC_freq_P_freq.mean,ONC_freq_P_freq.median,ONC_freq_P_freq.max,ONC_freq_P_freq.min,ONC_freq_P_freq.sd,ONC_freq_G_freq.mean,ONC_freq_G_freq.median,ONC_freq_G_freq.max,ONC_freq_G_freq.min,ONC_freq_G_freq.sd,ONC_freq_noposition_PG.mean,ONC_freq_noposition_PG.median,ONC_freq_noposition_PG.max,ONC_freq_noposition_PG.min,ONC_freq_noposition_PG.sd,ONC_freq_noposition_GP.mean,ONC_freq_noposition_GP.median,ONC_freq_noposition_GP.max,ONC_freq_noposition_GP.min,ONC_freq_noposition_GP.sd,ONC_freq_noposition_PG_freq.mean,ONC_freq_noposition_PG_freq.median,ONC_freq_noposition_PG_freq.max,ONC_freq_noposition_PG_freq.min,ONC_freq_noposition_PG_freq.sd,ONC_freq_noposition_P_freq.mean,ONC_freq_noposition_P_freq.median,ONC_freq_noposition_P_freq.max,ONC_freq_noposition_P_freq.min,ONC_freq_noposition_P_freq.sd,ONC_freq_noposition_G_freq.mean,ONC_freq_noposition_G_freq.median,ONC_freq_noposition_G_freq.max,ONC_freq_noposition_G_freq.min,ONC_freq_noposition_G_freq.sd,OC_default_PG.mean,OC_default_PG.median,OC_default_PG.max,OC_default_PG.min,OC_default_PG.sd,OC_default_GP.mean,OC_default_GP.median,OC_default_GP.max,OC_default_GP.min,OC_default_GP.sd,OC_default_PG_freq.mean,OC_default_PG_freq.median,OC_default_PG_freq.max,OC_default_PG_freq.min,OC_default_PG_freq.sd,OC_default_P_freq.mean,OC_default_P_freq.median,OC_default_P_freq.max,OC_default_P_freq.min,OC_default_P_freq.sd,OC_default_G_freq.mean,OC_default_G_freq.median,OC_default_G_freq.max,OC_default_G_freq.min,OC_default_G_freq.sd,OC_noposition_PG.mean,OC_noposition_PG.median,OC_noposition_PG.max,OC_noposition_PG.min,OC_noposition_PG.sd,OC_noposition_GP.mean,OC_noposition_GP.median,OC_noposition_GP.max,OC_noposition_GP.min,OC_noposition_GP.sd,OC_noposition_PG_freq.mean,OC_noposition_PG_freq.median,OC_noposition_PG_freq.max,OC_noposition_PG_freq.min,OC_noposition_PG_freq.sd,OC_noposition_P_freq.mean,OC_noposition_P_freq.median,OC_noposition_P_freq.max,OC_noposition_P_freq.min,OC_noposition_P_freq.sd,OC_noposition_G_freq.mean,OC_noposition_G_freq.median,OC_noposition_G_freq.max,OC_noposition_G_freq.min,OC_noposition_G_freq.sd,OC_freq_PG.mean,OC_freq_PG.median,OC_freq_PG.max,OC_freq_PG.min,OC_freq_PG.sd,OC_freq_GP.mean,OC_freq_GP.median,OC_freq_GP.max,OC_freq_GP.min,OC_freq_GP.sd,OC_freq_PG_freq.mean,OC_freq_PG_freq.median,OC_freq_PG_freq.max,OC_freq_PG_freq.min,OC_freq_PG_freq.sd,OC_freq_P_freq.mean,OC_freq_P_freq.median,OC_freq_P_freq.max,OC_freq_P_freq.min,OC_freq_P_freq.sd,OC_freq_G_freq.mean,OC_freq_G_freq.median,OC_freq_G_freq.max,OC_freq_G_freq.min,OC_freq_G_freq.sd,OC_freq_noposition_PG.mean,OC_freq_noposition_PG.median,OC_freq_noposition_PG.max,OC_freq_noposition_PG.min,OC_freq_noposition_PG.sd,OC_freq_noposition_GP.mean,OC_freq_noposition_GP.median,OC_freq_noposition_GP.max,OC_freq_noposition_GP.min,OC_freq_noposition_GP.sd,OC_freq_noposition_PG_freq.mean,OC_freq_noposition_PG_freq.median,OC_freq_noposition_PG_freq.max,OC_freq_noposition_PG_freq.min,OC_freq_noposition_PG_freq.sd,OC_freq_noposition_P_freq.mean,OC_freq_noposition_P_freq.median,OC_freq_noposition_P_freq.max,OC_freq_noposition_P_freq.min,OC_freq_noposition_P_freq.sd,OC_freq_noposition_G_freq.mean,OC_freq_noposition_G_freq.median,OC_freq_noposition_G_freq.max,OC_freq_noposition_G_freq.min,OC_freq_noposition_G_freq.sd
1,/Users/christine/research_measures/subject_test_files/Hana.csv,smik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,zook,zuk,zuk,0.561433333333333,0.4145,0.8667,0.4031,0.264430129397793,0.858733333333333,1.0,1.0,0.5762,0.244681044082563,2.12546666666667,2.2788,2.4955,1.6021,0.466019552522567,2.404,2.6599,2.8893,1.6628,0.652065311146054,2.20493333333333,2.4955,2.5172,1.6021,0.522181714859237,0.174933333333333,0.1822,0.2713,0.0713,0.100197821000925,0.833066666666667,0.8762,1.0,0.623,0.192165588317298,2.66293333333333,2.5051,3.0523,2.4314,0.339208967059147,3.47963333333333,3.5766,3.7915,3.0708,0.370005436896991,2.75033333333333,2.7101,3.0523,2.4886,0.283995534002444,0.700466666666667,0.6992,0.9841,0.4181,0.283002126022638,0.755366666666667,1.0,1.0,0.2661,0.423717362558266,4.98603333333333,5.1278,5.9843,3.846,1.07617613025626,5.1664,5.5065,6.1397,3.853,1.18067786885331,5.1777,5.7028,5.9843,3.846,1.16184303156666,0.138166666666667,0.0494,0.3411,0.024,0.176203698409918,0.7582,0.9155,1.0,0.3591,0.348203489356439,5.48423333333333,5.3557,6.2172,4.8798,0.677901396468051,6.61553333333333,6.6619,6.6843,6.5004,0.10033545401967,5.64526666666667,5.8004,6.2172,4.9182,0.663249586003138,0.55835,0.55835,0.8667,0.25,0.436072751957744,0.53225,0.53225,1.0,0.0645,0.661498393800015,1.0396,1.0396,1.6021,0.4771,0.795495128834866,1.3085,1.3085,1.6628,0.9542,0.501055865148788,1.5536,1.5536,1.6021,1.5051,0.0685893577750951,0.23985,0.23985,0.2575,0.2222,0.0249608693758851,0.4791,0.4791,0.9056,0.0526,0.603162084352125,1.34595,1.34595,2.2148,0.4771,1.22873945366786,1.90105,1.90105,2.8021,1.0,1.27427713037628,1.9244,1.9244,2.2577,1.5911,0.471357380338952,0.51065,0.51065,0.9841,0.0372,0.669559411105542,0.5007,0.5007,1.0,0.0014,0.706116831692886,3.05065,3.05065,3.846,2.2553,1.12479475683344,3.7675,3.7675,3.853,3.682,0.1209152595829,4.48415,4.48415,5.1223,3.846,0.902480384828391,0.1126,0.1126,0.1888,0.0364,0.10776307345283,0.4714,0.4714,0.9415,0.0013,0.664821795671592,3.4661,3.4661,4.6769,2.2553,1.71232978132134,4.54655,4.54655,5.4008,3.6923,1.20809193565722,4.9133,4.9133,5.1236,4.703,0.297409112167061,0.515933333333333,0.4145,0.8667,0.2666,0.312644435954541,0.858733333333333,1.0,1.0,0.5762,0.244681044082563,2.03013333333333,2.2095,2.2788,1.6021,0.372303670856645,2.36816666666667,2.6599,2.7818,1.6628,0.613898609978336,2.1096,2.2095,2.5172,1.6021,0.465657610267458,0.191266666666667,0.1618,0.2713,0.1407,0.0701092243098819,0.8438,0.9084,1.0,0.623,0.196626854727425,2.57326666666667,2.5051,2.8363,2.3784,0.236438413404703,3.30876666666667,3.2287,3.6268,3.0708,0.286517021018531,2.65546666666667,2.7101,2.8363,2.42,0.213459652705923,0.666866666666667,0.5984,0.9841,0.4181,0.289144882945096,0.755366666666667,1.0,1.0,0.2661,0.423717362558266,4.92106666666667,5.1278,5.7894,3.846,0.988056118514193,5.12396666666667,5.5065,6.0124,3.853,1.12938076100726,5.11273333333333,5.7028,5.7894,3.846,1.09787744914145,0.128233333333333,0.0494,0.3044,0.0309,0.152844965024476,0.761466666666667,0.9253,1.0,0.3591,0.350455736624946,5.41603333333333,5.3557,6.048,4.8444,0.604064005990535,6.52713333333333,6.5646,6.6619,6.3549,0.156891884217551,5.5755,5.8004,6.048,4.8781,0.616523730281325,0.3333,0.3333,0.4,0.2666,0.0943280446102855,1.0,1.0,1.0,1.0,0.0,1.3433,1.3433,2.2095,0.4771,1.22499178772757,1.78,1.78,2.7818,0.7782,1.41675914678537,1.3433,1.3433,2.2095,0.4771,1.22499178772757,0.2372,0.2372,0.3077,0.1667,0.0997020561473032,1.0,1.0,1.0,1.0,0.0,1.49565,1.49565,2.2923,0.699,1.12663323446453,2.10735,2.10735,3.0686,1.1461,1.35941278683114,1.49565,1.49565,2.2923,0.699,1.12663323446453,0.6399,0.6399,0.6814,0.5984,0.0586898628384834,1.0,1.0,1.0,1.0,0.0,4.36645,4.36645,5.7894,2.9435,2.0123551885788,4.56115,4.56115,6.0124,3.1099,2.05237743239395,4.36645,4.36645,5.7894,2.9435,2.0123551885788,0.45775,0.45775,0.5041,0.4114,0.065548798615993,1.0,1.0,1.0,1.0,0.0,4.3879,4.3879,5.7958,2.98,1.99107127446508,4.7294,4.7294,6.0933,3.3655,1.92884587772066,4.3879,4.3879,5.7958,2.98,1.99107127446508
2,zook,zuk,zUk,0.6005,0.5317,0.8667,0.4031,0.239335162481404,0.777433333333333,1.0,1.0,0.3323,0.385496774737913,2.04633333333333,2.0414,2.4955,1.6021,0.44672043084387,2.28866666666667,2.3139,2.8893,1.6628,0.613639228971986,2.20493333333333,2.4955,2.5172,1.6021,0.522181714859237,0.2398,0.1822,0.4659,0.0713,0.203508255360808,0.7276,0.8762,1.0,0.3066,0.369813953225132,2.5608,2.4314,3.0523,2.1987,0.441266937351984,3.299,3.5766,3.7915,2.5289,0.675526468763438,2.75033333333333,2.7101,3.0523,2.4886,0.283995534002444,0.7177,0.6992,0.9841,0.4698,0.257648617306594,0.884366666666667,1.0,1.0,0.6531,0.200282808381881,5.11603333333333,5.5178,5.9843,3.846,1.12434161327122,5.2795,5.8458,6.1397,3.853,1.2440944457717,5.1777,5.7028,5.9843,3.846,1.16184303156666,0.275366666666667,0.3411,0.461,0.024,0.225793939983635,0.829266666666667,0.9155,1.0,0.5723,0.226514819235593,5.5517,5.5581,6.2172,4.8798,0.668722969547181,6.3597,6.5004,6.6843,5.8944,0.413319331752097,5.64526666666667,5.8004,6.2172,4.9182,0.663249586003138,0.93335,0.93335,1.0,0.8667,0.0942573339321668,0.96775,0.96775,1.0,0.9355,0.0456083873865323,1.5396,1.5396,1.6021,1.4771,0.0883883476483184,1.56995,1.56995,1.6628,1.4771,0.131309729266342,1.5536,1.5536,1.6021,1.5051,0.0685893577750951,0.62875,0.62875,1.0,0.2575,0.525026785031012,0.9265,0.9265,0.9474,0.9056,0.0295570634535977,1.8915,1.8915,2.2148,1.5682,0.457215244715222,2.18515,2.18515,2.8021,1.5682,0.872499057306081,1.9244,1.9244,2.2577,1.5911,0.471357380338952,0.99205,0.99205,1.0,0.9841,0.0112429978208661,0.9993,0.9993,1.0,0.9986,0.0009899494936611,4.48385,4.48385,5.1217,3.846,0.902056120759678,4.48735,4.48735,5.1217,3.853,0.897106373291372,4.48415,4.48415,5.1223,3.846,0.902480384828391,0.5944,0.5944,1.0,0.1888,0.573605020898527,0.9701,0.9701,0.9987,0.9415,0.0404465078838705,4.89995,4.89995,5.123,4.6769,0.315440335087319,5.2619,5.2619,5.4008,5.123,0.196434263813623,4.9133,4.9133,5.1236,4.703,0.297409112167061,0.555,0.5317,0.8667,0.2666,0.300727734005362,0.777433333333333,1.0,1.0,0.3323,0.385496774737913,1.951,2.0414,2.2095,1.6021,0.313628458530153,2.25283333333333,2.3139,2.7818,1.6628,0.561993864142068,2.1096,2.2095,2.5172,1.6021,0.465657610267458,0.256133333333333,0.1618,0.4659,0.1407,0.181969347235553,0.738333333333333,0.9084,1.0,0.3066,0.376686731029025,2.47113333333333,2.3784,2.8363,2.1987,0.328759856632974,3.12813333333333,3.2287,3.6268,2.5289,0.555815925764397,2.65546666666667,2.7101,2.8363,2.42,0.213459652705923,0.6841,0.5984,0.9841,0.4698,0.26764620303677,0.884366666666667,1.0,1.0,0.6531,0.200282808381881,5.05106666666667,5.5178,5.7894,3.846,1.0524166918732,5.23706666666667,5.8458,6.0124,3.853,1.20152789952349,5.11273333333333,5.7028,5.7894,3.846,1.09787744914145,0.265433333333333,0.3044,0.461,0.0309,0.21768165594127,0.832533333333333,0.9253,1.0,0.5723,0.228442691573474,5.4835,5.5581,6.048,4.8444,0.605257887185289,6.2713,6.3549,6.5646,5.8944,0.342831926751287,5.5755,5.8004,6.048,4.8781,0.616523730281325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,thwown,θɹ,Twon,0.6181,0.70245,1.0,0.0675,0.456125881747572,0.8021,0.91225,1.0,0.3839,0.290815989931778,2.3348,2.223,3.2497,1.6435,0.668761093365934,2.720775,2.7171,3.2558,2.1931,0.439735620382672,2.45805,2.2647,3.2497,2.0531,0.537196782690788,0.691125,0.83685,0.9978,0.093,0.419522215343439,0.804425,0.85175,1.0,0.5142,0.222601203575662,2.9481,2.80875,3.9148,2.2601,0.704578488648828,3.24695,3.1973,3.9295,2.6637,0.525341200237205,3.05645,2.8718,3.9344,2.5478,0.608675362296411,0.629575,0.7291,1.0,0.0601,0.455684586638609,0.5845,0.62005,1.0,0.0979,0.483277497924329,5.426775,5.30665,6.5634,4.5304,0.90844293299029,5.8162,5.7387,6.5655,5.2219,0.555872635292174,5.834,5.85665,6.7353,4.8874,0.950159709382235,0.6964,0.80475,0.9993,0.1768,0.374063372527526,0.65985,0.7252,1.0,0.189,0.389638717275376,6.27725,6.2464,6.9475,5.6687,0.540837970190703,6.515525,6.50335,6.9761,6.0793,0.3724907907139,6.539875,6.6082,6.9656,5.9775,0.440615761368867,0.5781,0.5781,1.0,0.1562,0.596656701965209,0.6389,0.6389,1.0,0.2778,0.510672517372925,0.75925,0.75925,1.0414,0.4771,0.399020356623569,1.145,1.145,1.8129,0.4771,0.94455323830899,1.02265,1.02265,1.5682,0.4771,0.771524208952642,0.57245,0.57245,1.0,0.1449,0.604647008592617,0.60205,0.60205,1.0,0.2041,0.562786287146373,0.75925,0.75925,1.0414,0.4771,0.399020356623569,1.1611,1.1611,1.8451,0.4771,0.967322076663197,1.08805,1.08805,1.699,0.4771,0.864013775931842,0.71985,0.71985,1.0,0.4397,0.396191929498823,0.63095,0.63095,1.0,0.2619,0.521915515193791,2.92035,2.92035,4.5397,1.301,2.29010673222887,3.09875,3.09875,4.8965,1.301,2.54240243175623,3.21125,3.21125,5.1215,1.301,2.7015014575232,0.62655,0.62655,1.0,0.2531,0.528138054868232,0.62715,0.62715,1.0,0.2543,0.527289526730808,2.92035,2.92035,4.5397,1.301,2.29010673222887,3.21865,3.21865,5.1363,1.301,2.71196663788477,3.21765,3.21765,5.1343,1.301,2.71055242432239,0.684366666666667,0.9856,1.0,0.0675,0.534270721014481,0.794633333333333,1.0,1.0,0.3839,0.355705500847728,1.7847,1.6435,3.2335,0.4771,1.38361422369098,2.1739,2.8048,3.2398,0.4771,1.48548104329877,1.92123333333333,2.0531,3.2335,0.4771,1.38292329987362,0.6843,0.9599,1.0,0.093,0.512473189542634,0.8264,0.965,1.0,0.5142,0.270938886097954,2.17656666666667,2.2601,3.7925,0.4771,1.65927775050874,2.5256,3.2894,3.8103,0.4771,1.79306954410586,2.27763333333333,2.5478,3.808,0.4771,1.68180445454676,0.685066666666667,0.9951,1.0,0.0601,0.541242554991136,0.7467,1.0,1.0,0.2401,0.438728469557197,4.12953333333333,4.5304,6.5572,1.301,2.65093005817455,4.53726666666667,5.7515,6.5593,1.301,2.83164292652399,4.33603333333333,5.1499,6.5572,1.301,2.72097295527415,0.698333333333333,0.9182,1.0,0.1768,0.453509176680399,0.8262,0.9874,1.0,0.4912,0.29018690528692,4.5982,5.6687,6.8249,1.301,2.91339072044928,4.86133333333333,6.4211,6.8619,1.301,3.09120627641271,4.70296666666667,5.9775,6.8304,1.301,2.97689309571797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,thwown,θɹ,TwOn,0.6521,0.70245,1.0,0.2035,0.403427506912126,0.86015,0.91225,1.0,0.6161,0.182526135114947,2.3852,2.223,3.2497,1.8451,0.603731165337686,2.65245,2.58045,3.2558,2.1931,0.443544003829759,2.45805,2.2647,3.2497,2.0531,0.537196782690788,0.742125,0.83685,0.9978,0.297,0.324126347535443,0.793775,0.85175,1.0,0.4716,0.241344931236049,2.93875,2.80875,3.9148,2.2227,0.716892369885466,3.11165,2.9267,3.9295,2.6637,0.577833692914031,3.05645,2.8718,3.9344,2.5478,0.608675362296411,0.6649,0.7291,1.0,0.2014,0.398742172336963,0.71445,0.87995,1.0,0.0979,0.426332112325591,5.55185,5.3783,6.5634,4.8874,0.767380377214151,5.80995,5.7262,6.5655,5.2219,0.556982019458438,5.834,5.85665,6.7353,4.8874,0.950159709382235,0.74805,0.80475,0.9993,0.3834,0.281119292590649,0.663525,0.73255,1.0,0.189,0.387581710739813,6.28045,6.2464,6.9475,5.6815,0.536053831252049,6.434725,6.34175,6.9761,6.0793,0.430359604478239,6.539875,6.6082,6.9656,5.9775,0.440615761368867,0.9815,0.9815,1.0,0.963,0.0261629509039023,0.8611,0.8611,1.0,0.7222,0.196434263813623,0.95425,0.95425,1.4314,0.4771,0.674792001286322,0.96215,0.96215,1.4472,0.4771,0.68596428842907,1.02265,1.02265,1.5682,0.4771,0.771524208952642,0.67725,0.67725,1.0,0.3545,0.456437427255916,0.89795,0.89795,1.0,0.7959,0.144320494040174,1.0396,1.0396,1.6021,0.4771,0.795495128834866,1.2612,1.2612,2.0453,0.4771,1.10888485425674,1.08805,1.08805,1.699,0.4771,0.864013775931842,0.99985,0.99985,1.0,0.9997,0.0002121320343559,0.86905,0.86905,1.0,0.7381,0.185191265992757,3.1453,3.1453,4.9896,1.301,2.6082340730847,3.14535,3.14535,4.9897,1.301,2.60830478376282,3.21125,3.21125,5.1215,1.301,2.7015014575232,0.91985,0.91985,1.0,0.8397,0.113349217024204,0.87285,0.87285,1.0,0.7457,0.179817254455739,3.15395,3.15395,5.0069,1.301,2.62046702039923,3.1919,3.1919,5.0828,1.301,2.67413642509129,3.21765,3.21765,5.1343,1.301,2.71055242432239,0.7297,0.9856,1.0,0.2035,0.455759443127622,0.872033333333333,1.0,1.0,0.6161,0.221644768341897,1.8519,1.8451,3.2335,0.4771,1.37821258157078,2.0828,2.5315,3.2398,0.4771,1.43496571039172,1.92123333333333,2.0531,3.2335,0.4771,1.38292329987362,0.7523,0.9599,1.0,0.297,0.3948108027904,0.8122,0.965,1.0,0.4716,0.295486920184295,2.1641,2.2227,3.7925,0.4771,1.65847663836426,2.3452,2.7482,3.8103,0.4771,1.70275139406785,2.27763333333333,2.5478,3.808,0.4771,1.68180445454676,0.732166666666667,0.9951,1.0,0.2014,0.459663946088154,0.919966666666667,1.0,1.0,0.7599,0.138621799632429,4.2963,5.0307,6.5572,1.301,2.70396322645113,4.52893333333333,5.7265,6.5593,1.301,2.82631459029835,4.33603333333333,5.1499,6.5572,1.301,2.72097295527415,0.7672,0.9182,1.0,0.3834,0.334887503499309,0.8311,0.9874,1.0,0.5059,0.281701916926385,4.60246666666667,5.6815,6.8249,1.301,2.91575076152495,4.7536,6.0979,6.8619,1.301,3.01434222841402,4.70296666666667,5.9775,6.8304,1.301,2.97689309571797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
